lon,lat
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.082781,42.34312
-71.02827,42.38055
-71.02827,42.38055
-71.02827,42.38055
-71.02827,42.38055
-71.02827,42.38055
-71.08194,42.35302
-71.08194,42.35302
-71.08194,42.35302
-71.08194,42.35302
-71.08194,42.35302
-71.08194,42.35302
-71.02542,42.33686
-71.02542,42.33686
-71.02542,42.33686
-71.02542,42.33686
-71.02542,42.33686
-71.05685,42.36457
-71.05685,42.36457
-71.05685,42.36457
-71.05685,42.36457
-71.00279,42.38874
-71.06605,42.35731
-71.06605,42.35731
-71.06605,42.35731
-71.00279,42.38874
-71.00279,42.38874
-71.00279,42.38874
-71.0656,42.35899
-71.0656,42.35899
-71.0656,42.35899
-71.054811,42.364229
-71.054811,42.364229
-71.054811,42.364229
-71.05458,42.33019
-71.05458,42.33019
-71.05458,42.33019
-71.05458,42.33019
-71.05458,42.33019
-71.03553,42.33294
-71.03553,42.33294
-71.03555,42.36803
-71.03555,42.36803
-71.03555,42.36803
-71.0386,42.36969
-71.0386,42.36969
-71.0386,42.36969
-71.0386,42.36969
-71.02211,42.38081
-71.0768,42.34322
-71.0768,42.34322
-71.0768,42.34322
-71.02211,42.38081
-71.02211,42.38081
-71.04609,42.33773
-71.06566,42.3592
-71.06566,42.3592
-71.06566,42.3592
-71.04609,42.33773
-71.04609,42.33773
-71.06566,42.3592
-71.06566,42.3592
-71.06566,42.3592
-71.03468,42.379
-71.03468,42.379
-71.03468,42.379
-71.03468,42.379
-71.07452,42.340989
-71.07452,42.340989
-71.03515,42.33666
-71.03515,42.33666
-71.07452,42.340989
-71.07452,42.340989
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.08118,42.35235
-71.05755,42.36546
-71.05755,42.36546
-71.05755,42.36546
-71.05755,42.36546
-71.0508,42.33444
-71.0508,42.33444
-71.0508,42.33444
-71.0508,42.33444
-71.0508,42.33444
-71.07196,42.357967
-71.07743,42.34289
-71.07743,42.34289
-71.07743,42.34289
-71.03944,42.37826
-71.03944,42.37826
-71.03944,42.37826
-71.03944,42.37826
-71.03751,42.38155
-71.03798,42.37957
-71.03751,42.38155
-71.03751,42.38155
-71.03798,42.37957
-71.03798,42.37957
-71.05426,42.3339
-71.05426,42.3339
-71.05426,42.3339
-71.03576,42.37947
-71.03576,42.37947
-71.03576,42.37947
-71.03576,42.37947
-71.067623,42.360102
-71.067623,42.360102
-71.08004,42.35274
-71.08004,42.35274
-71.08004,42.35274
-71.07013,42.35894
-71.07013,42.35894
-71.07013,42.35894
-71.0023,42.38557
-71.0023,42.38557
-71.0023,42.38557
-71.0023,42.38557
-71.05346,42.33575
-71.05346,42.33575
-71.0325,42.36671
-71.0325,42.36671
-71.0325,42.36671
-71.080648,42.338335
-71.080648,42.338335
-71.080648,42.338335
-71.080648,42.338335
-71.05711,42.3288
-71.05711,42.3288
-71.07055,42.34344
-71.07055,42.34344
-71.07055,42.34344
-71.07055,42.34344
-71.040461,42.38149
-71.040461,42.38149
-71.040461,42.38149
-71.05615,42.36546
-71.05615,42.36546
-71.05615,42.36546
-71.05615,42.36546
-71.05615,42.36546
-71.05615,42.36546
-71.03279,42.33381
-71.03279,42.33381
-71.03279,42.33381
-71.03279,42.33381
-71.03279,42.33381
-71.06908,42.34284
-71.06802,42.3587
-71.06802,42.3587
-71.06802,42.3587
-71.06802,42.3587
-71.03721,42.33538
-71.03721,42.33538
-71.08267,42.35254
-71.08267,42.35254
-71.08267,42.35254
-71.08267,42.35254
-71.05613,42.32901
-71.05613,42.32901
-71.11177,42.33241
-71.11177,42.33241
-71.11177,42.33241
-71.11177,42.33241
-71.11177,42.33241
-71.06124,42.35274
-71.06124,42.35274
-71.078959,42.334215
-71.03548,42.37631
-71.078959,42.334215
-71.03548,42.37631
-71.03548,42.37631
-71.03548,42.37631
-71.081505,42.34883
-71.081505,42.34883
-71.081505,42.34883
-71.081505,42.34883
-71.06081,42.34918
-71.06081,42.34918
-71.06081,42.34918
-71.06081,42.34918
-71.09913,42.34721
-71.09913,42.34721
-71.072037,42.339371
-71.072037,42.339371
-71.072037,42.339371
-71.072037,42.339371
-71.07141,42.33989
-71.07141,42.33989
-71.103745,42.348115
-71.103745,42.348115
-71.103745,42.348115
-71.103745,42.348115
-71.064271,42.34771
-71.064271,42.34771
-71.064271,42.34771
-71.064271,42.34771
-71.03893,42.33657
-71.03893,42.33657
-71.03893,42.33657
-71.02701,42.38035
-71.02701,42.38035
-71.02701,42.38035
-71.035393,42.331427
-71.035393,42.331427
-71.00064,42.38936
-71.06609,42.359
-71.00064,42.38936
-71.00064,42.38936
-71.06609,42.359
-71.06609,42.359
-71.06609,42.359
-71.02966,42.33467
-71.02966,42.33467
-71.02966,42.33467
-71.02966,42.33467
-71.02966,42.33467
-71.053249,42.324658
-71.053249,42.324658
-71.040098,42.335487
-71.040098,42.335487
-71.040098,42.335487
-71.040098,42.335487
-71.040098,42.335487
-71.0384,42.33659
-71.070148,42.340404
-71.070148,42.340404
-71.0384,42.33659
-71.0384,42.33659
-71.0384,42.33659
-71.03291,42.33196
-71.03291,42.33196
-71.03291,42.33196
-71.03291,42.33196
-71.080663,42.336224
-71.080663,42.336224
-71.03653,42.36726
-71.03653,42.36726
-71.03653,42.36726
-71.03653,42.36726
-71.03653,42.36726
-71.08212,42.35297
-71.08212,42.35297
-71.08212,42.35297
-71.08212,42.35297
-71.0848,42.35183
-71.0848,42.35183
-71.0848,42.35183
-71.0848,42.35183
-71.03546,42.33257
-71.03546,42.33257
-71.03546,42.33257
-71.07874,42.34204
-71.07874,42.34204
-71.07874,42.34204
-71.05582,42.36553
-71.05582,42.36553
-71.05582,42.36553
-71.05582,42.36553
-71.068184,42.344729
-71.068184,42.344729
-71.068184,42.344729
-71.05501,42.36377
-71.05501,42.36377
-71.05501,42.36377
-71.10531,42.34745
-71.10531,42.34745
-71.10531,42.34745
-71.10531,42.34745
-71.04013,42.3358
-71.04013,42.3358
-71.04013,42.3358
-71.04013,42.3358
-71.05755,42.36639
-71.05755,42.36639
-71.05755,42.36639
-71.05755,42.36639
-71.03911,42.33116
-71.03911,42.33116
-71.03911,42.33116
-71.01778,42.38479
-71.01778,42.38479
-71.01778,42.38479
-71.038945,42.369546
-71.038945,42.369546
-71.038945,42.369546
-71.038945,42.369546
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.052565,42.364121
-71.043478,42.330573
-71.043478,42.330573
-71.01892,42.38181
-71.01892,42.38181
-71.01892,42.38181
-71.03421,42.37465
-71.03421,42.37465
-71.03421,42.37465
-71.03421,42.37465
-71.03575,42.36896
-71.03575,42.36896
-71.03575,42.36896
-71.03575,42.36896
-71.091302,42.349461
-71.091302,42.349461
-71.091302,42.349461
-71.02184,42.38225
-71.02936,42.37818
-71.02936,42.37818
-71.02936,42.37818
-71.02936,42.37818
-71.06936,42.34403
-71.06936,42.34403
-71.06936,42.34403
-71.06936,42.34403
-71.06936,42.34403
-71.07412,42.35252
-71.05261,42.33345
-71.05261,42.33345
-71.05261,42.33345
-71.0084,42.38907
-71.0084,42.38907
-71.03715,42.37156
-71.03715,42.37156
-71.03715,42.37156
-71.03715,42.37156
-71.07883,42.34169
-71.07883,42.34169
-71.07883,42.34169
-71.07883,42.34169
-71.0342,42.33327
-71.0342,42.33327
-71.0342,42.33327
-71.04978,42.33658
-71.04978,42.33658
-71.0416,42.33197
-71.0416,42.33197
-71.0416,42.33197
-71.05035,42.34729
-71.05035,42.34729
-71.05035,42.34729
-71.05035,42.34729
-71.05035,42.34729
-71.070855,42.34249
-71.04349,42.33684
-71.070855,42.34249
-71.070855,42.34249
-71.070855,42.34249
-71.070855,42.34249
-71.04349,42.33684
-71.04349,42.33684
-71.04349,42.33684
-71.0314,42.33328
-71.0314,42.33328
-71.0314,42.33328
-71.0314,42.33328
-71.0314,42.33328
-71.0314,42.33328
-71.052745,42.328387
-71.052745,42.328387
-71.08657,42.35113
-71.08657,42.35113
-71.08657,42.35113
-71.08657,42.35113
-71.051843,42.339568
-71.051843,42.339568
-71.051843,42.339568
-71.051843,42.339568
-71.051843,42.339568
-71.07043,42.35868
-71.07043,42.35868
-71.07043,42.35868
-71.03999,42.38149
-71.03999,42.38149
-71.03999,42.38149
-71.03999,42.38149
-71.08223,42.34343
-71.08223,42.34343
-71.08223,42.34343
-71.08223,42.34343
-71.07453,42.34583
-71.0416,42.33168
-71.0416,42.33168
-71.07453,42.34583
-71.07453,42.34583
-71.07115,42.34339
-71.03762,42.33343
-71.03762,42.33343
-71.07115,42.34339
-71.03762,42.33343
-71.03762,42.33343
-71.074324,42.341931
-71.074324,42.341931
-71.074324,42.341931
-71.074324,42.341931
-71.074324,42.341931
-71.00252,42.38945
-71.03967,42.37676
-71.00252,42.38945
-71.00252,42.38945
-71.03967,42.37676
-71.03967,42.37676
-71.03967,42.37676
-71.013466,42.386654
-71.013466,42.386654
-71.013466,42.386654
-71.013466,42.386654
-71.013466,42.386654
-71.052481,42.324338
-71.052481,42.324338
-71.03061,42.38045
-71.03061,42.38045
-71.03061,42.38045
-71.03061,42.38045
-71.05237,42.3626
-71.05237,42.3626
-71.05237,42.3626
-71.080236,42.341653
-71.080236,42.341653
-71.080236,42.341653
-71.080236,42.341653
-71.080236,42.341653
-71.080236,42.341653
-71.080236,42.341653
-71.08341,42.34306
-71.08341,42.34306
-71.08341,42.34306
-71.07584,42.34222
-71.07584,42.34222
-71.07584,42.34222
-71.03903,42.38214
-71.03903,42.38214
-71.03903,42.38214
-71.03903,42.38214
-71.03351,42.3334
-71.03351,42.3334
-71.03861,42.36916
-71.03861,42.36916
-71.03861,42.36916
-71.03861,42.36916
-71.03861,42.36916
-71.02689,42.33383
-71.02689,42.33383
-71.02689,42.33383
-71.0368,42.37775
-71.0368,42.37775
-71.0368,42.37775
-71.01679,42.38177
-71.01679,42.38177
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.08461,42.35063
-71.06766,42.35872
-71.06766,42.35872
-71.06766,42.35872
-71.05225,42.36534
-71.05225,42.36534
-71.05225,42.36534
-71.05225,42.36534
-71.04761,42.33885
-71.04761,42.33885
-71.04761,42.33885
-71.04761,42.33885
-71.06713,42.35778
-71.06713,42.35778
-71.06713,42.35778
-71.079002,42.30399
-71.079002,42.30399
-71.079002,42.30399
-71.079002,42.30399
-71.06668,42.34912
-71.06668,42.34912
-71.06668,42.34912
-71.06668,42.34912
-71.06668,42.34912
-71.06668,42.34912
-71.06668,42.34912
-71.04447,42.33096
-71.04447,42.33096
-71.04447,42.33096
-71.04447,42.33096
-71.063052,42.359669
-71.063052,42.359669
-71.063052,42.359669
-71.063052,42.359669
-71.01557,42.38416
-71.01557,42.38416
-71.01557,42.38416
-71.049657,42.36664
-71.049657,42.36664
-71.049657,42.36664
-71.04767,42.33176
-71.04767,42.33176
-71.083533,42.338015
-71.05194,42.36435
-71.05194,42.36435
-71.05194,42.36435
-71.10273,42.34646
-71.10273,42.34646
-71.10273,42.34646
-71.07767,42.35377
-71.07767,42.35377
-71.07767,42.35377
-71.07767,42.35377
-71.04023,42.33153
-71.04659,42.33693
-71.04659,42.33693
-71.04659,42.33693
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.050986,42.332147
-71.08917,42.34879
-71.08917,42.34879
-71.08917,42.34879
-71.08917,42.34879
-71.08917,42.34879
-71.08917,42.34879
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.04722,42.3375
-71.03857,42.37708
-71.03857,42.37708
-71.03857,42.37708
-71.04127,42.3315
-71.04127,42.3315
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.09538,42.34317
-71.07945,42.35371
-71.07945,42.35371
-71.07945,42.35371
-71.07945,42.35371
-71.07945,42.35371
-71.07945,42.35371
-71.08954,42.34614
-71.07918,42.34144
-71.08954,42.34614
-71.08954,42.34614
-71.08954,42.34614
-71.07918,42.34144
-71.07918,42.34144
-71.07918,42.34144
-71.07918,42.34144
-71.07918,42.34144
-71.00578,42.38787
-71.00578,42.38787
-71.00578,42.38787
-71.00578,42.38787
-71.08814,42.34275
-71.08814,42.34275
-71.08814,42.34275
-71.04006,42.33247
-71.04006,42.33247
-71.04006,42.33247
-71.07958,42.34507
-71.07958,42.34507
-71.07958,42.34507
-71.07049,42.35854
-71.07049,42.35854
-71.07049,42.35854
-71.03525,42.37998
-71.03525,42.37998
-71.03525,42.37998
-71.05378,42.36654
-71.05378,42.36654
-71.05378,42.36654
-71.08842,42.35128
-71.08842,42.35128
-71.08842,42.35128
-71.08842,42.35128
-71.10568,42.34817
-71.10568,42.34817
-71.10568,42.34817
-71.10568,42.34817
-71.10568,42.34817
-71.08511,42.35225
-71.08511,42.35225
-71.08511,42.35225
-71.06716,42.35916
-71.06716,42.35916
-71.06716,42.35916
-71.06716,42.35916
-71.0347,42.37574
-71.03269,42.33381
-71.0347,42.37574
-71.0347,42.37574
-71.0347,42.37574
-71.03269,42.33381
-71.03311,42.37499
-71.03311,42.37499
-71.03311,42.37499
-71.03311,42.37499
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.09013,42.34226
-71.03324,42.37793
-71.03324,42.37793
-71.03324,42.37793
-71.052081,42.365112
-71.052081,42.365112
-71.052081,42.365112
-71.04846,42.33561
-71.04846,42.33561
-71.04846,42.33561
-71.04846,42.33561
-71.05157,42.33983
-71.05157,42.33983
-71.05157,42.33983
-71.05157,42.33983
-71.04165,42.33291
-71.04165,42.33291
-71.04165,42.33291
-71.0528,42.36704
-71.0528,42.36704
-71.0528,42.36704
-71.0528,42.36704
-71.08071,42.335981
-71.08071,42.335981
-71.08071,42.335981
-71.08071,42.335981
-71.08071,42.335981
-71.08071,42.335981
-71.04778,42.3349
-71.04778,42.3349
-71.04778,42.3349
-71.04778,42.3349
-71.07643,42.35452
-71.07643,42.35452
-71.08096,42.34157
-71.08096,42.34157
-71.08096,42.34157
-71.08096,42.34157
-71.08096,42.34157
-70.99917,42.38344
-71.03813,42.37963
-70.99917,42.38344
-70.99917,42.38344
-71.03813,42.37963
-71.03813,42.37963
-71.03813,42.37963
-71.03587,42.36655
-71.03587,42.36655
-71.03587,42.36655
-71.03944,42.37806
-71.03944,42.37806
-71.03944,42.37806
-71.03944,42.37806
-71.03824,42.37984
-71.03824,42.37984
-71.03824,42.37984
-71.03824,42.37984
-71.02973,42.33352
-71.06575,42.36554
-71.06575,42.36554
-71.06575,42.36554
-71.06575,42.36554
-71.06575,42.36554
-71.06575,42.36554
-71.06575,42.36554
-71.07898,42.33739
-71.07898,42.33739
-71.07898,42.33739
-71.03657,42.3783
-71.03657,42.3783
-71.03657,42.3783
-71.03657,42.3783
-71.10421,42.34296
-71.10421,42.34296
-71.10421,42.34296
-71.10421,42.34296
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.08014,42.35272
-71.03303,42.37464
-71.03303,42.37464
-71.03303,42.37464
-71.03303,42.37464
-71.0412,42.33164
-71.0412,42.33164
-71.05193,42.33577
-71.05193,42.33577
-71.05193,42.33577
-71.047086,42.337627
-71.047086,42.337627
-71.047086,42.337627
-71.047086,42.337627
-71.047086,42.337627
-71.047086,42.337627
-71.04788,42.33547
-71.04788,42.33547
-71.03547,42.3662
-71.02988,42.36516
-71.03547,42.3662
-71.03547,42.3662
-71.03547,42.3662
-71.02988,42.36516
-71.02988,42.36516
-71.02988,42.36516
-71.106965,42.332591
-71.0667,42.35986
-71.0667,42.35986
-71.106965,42.332591
-71.106965,42.332591
-71.0667,42.35986
-71.0667,42.35986
-71.07309,42.3528
-71.07309,42.3528
-71.07309,42.3528
-71.07309,42.3528
-71.07309,42.3528
-71.07309,42.3528
-71.07309,42.3528
-71.06926,42.34888
-71.06926,42.34888
-71.06926,42.34888
-71.07231,42.33805
-71.07231,42.33805
-71.07231,42.33805
-71.07231,42.33805
-71.05315,42.36401
-71.07817,42.33774
-71.05315,42.36401
-71.05315,42.36401
-71.07817,42.33774
-71.07817,42.33774
-71.01365,42.38224
-71.01365,42.38224
-71.01365,42.38224
-71.05017,42.33782
-71.05017,42.33782
-71.05017,42.33782
-71.05017,42.33782
-71.009123,42.393381
-71.009123,42.393381
-71.009123,42.393381
-71.07572,42.34511
-71.07572,42.34511
-71.07572,42.34511
-71.06496,42.36035
-71.06496,42.36035
-71.06496,42.36035
-71.06496,42.36035
-71.05327,42.36651
-71.05327,42.36651
-71.05327,42.36651
-71.052965,42.333424
-71.052965,42.333424
-71.052965,42.333424
-71.052965,42.333424
-71.04879,42.33264
-71.04879,42.33264
-71.04879,42.33264
-71.03743,42.37084
-71.03743,42.37084
-71.03743,42.37084
-71.03437,42.3668
-71.03437,42.3668
-71.03437,42.3668
-71.03437,42.3668
-71.05373,42.36731
-71.117018,42.291962
-71.05373,42.36731
-71.05373,42.36731
-71.05373,42.36731
-71.05373,42.36731
-71.05373,42.36731
-71.06994,42.3372
-71.06994,42.3372
-71.06994,42.3372
-71.06994,42.3372
-71.08174,42.35046
-71.08174,42.35046
-71.08174,42.35046
-71.08174,42.35046
-71.08174,42.35046
-71.08174,42.35046
-71.09644,42.31805
-71.06307,42.36085
-71.06307,42.36085
-71.06307,42.36085
-71.03024,42.37939
-71.03024,42.37939
-71.03831,42.37834
-71.03831,42.37834
-71.03831,42.37834
-71.03831,42.37834
-71.06889,42.344917
-71.06889,42.344917
-71.06889,42.344917
-71.06889,42.344917
-71.07215,42.35448
-71.07215,42.35448
-71.07215,42.35448
-71.07215,42.35448
-71.07215,42.35448
-71.07215,42.35448
-71.0275,42.33342
-71.0275,42.33342
-71.0275,42.33342
-71.05652,42.33052
-71.05652,42.33052
-71.05652,42.33052
-71.05652,42.33052
-71.04868,42.33309
-71.04868,42.33309
-71.03064,42.33379
-71.03064,42.33379
-71.03064,42.33379
-71.08541,42.35208
-71.069375,42.359599
-71.08541,42.35208
-71.08541,42.35208
-71.069375,42.359599
-71.069375,42.359599
-71.069375,42.359599
-71.02726,42.38118
-71.07138,42.34391
-71.02668,42.38062
-71.07138,42.34391
-71.07138,42.34391
-71.02668,42.38062
-71.02668,42.38062
-71.02668,42.38062
-71.0517,42.36597
-71.0517,42.36597
-71.0517,42.36597
-71.0517,42.36597
-71.07384,42.34576
-71.07384,42.34576
-71.07384,42.34576
-71.07384,42.34576
-71.07384,42.34576
-71.038,42.37998
-71.038,42.37998
-71.038,42.37998
-71.038,42.37998
-71.05274,42.34033
-71.05274,42.34033
-71.05274,42.34033
-71.03884,42.33406
-71.03884,42.33406
-71.03884,42.33406
-71.03884,42.33406
-71.03884,42.33406
-71.071292,42.347146
-71.08165,42.34367
-71.08165,42.34367
-71.08165,42.34367
-71.03372,42.37744
-71.03372,42.37744
-71.03372,42.37744
-71.04882,42.33866
-71.04882,42.33866
-71.04882,42.33866
-71.03361,42.33751
-71.03361,42.33751
-71.03361,42.33751
-71.03361,42.33751
-71.05202,42.36517
-71.05202,42.36517
-71.05202,42.36517
-71.06959,42.3607
-71.06959,42.3607
-71.06959,42.3607
-71.07446,42.34475
-71.07446,42.34475
-71.07446,42.34475
-71.07446,42.34475
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.07804,42.35426
-71.10568,42.34712
-71.10568,42.34712
-71.10568,42.34712
-71.10568,42.34712
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.08264,42.34153
-71.065815,42.342164
-71.065815,42.342164
-71.06941,42.35699
-71.06941,42.35699
-71.07619,42.3362
-71.07619,42.3362
-71.05052,42.33809
-71.09021,42.35051
-71.09021,42.35051
-71.09021,42.35051
-71.09021,42.35051
-71.06344,42.35955
-71.07477,42.34544
-71.07477,42.34544
-71.06344,42.35955
-71.06344,42.35955
-71.06344,42.35955
-71.078235,42.329033
-71.03813,42.37073
-71.03813,42.37073
-71.03813,42.37073
-71.03873,42.38243
-71.03873,42.38243
-71.08677,42.3422
-71.08677,42.3422
-71.08677,42.3422
-71.08677,42.3422
-71.06425,42.36047
-71.06425,42.36047
-71.06425,42.36047
-71.06425,42.36047
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.042206,42.371914
-71.0344,42.376
-71.0344,42.376
-71.0344,42.376
-71.0344,42.376
-71.053954,42.363961
-71.080888,42.336393
-71.080888,42.336393
-71.080888,42.336393
-71.080888,42.336393
-71.07558,42.33918
-71.07558,42.33918
-71.07558,42.33918
-71.052998,42.331509
-71.052998,42.331509
-71.05203,42.33448
-71.05203,42.33448
-71.05203,42.33448
-71.03182,42.37776
-71.03182,42.37776
-71.03182,42.37776
-71.035,42.33075
-71.035,42.33075
-71.03777,42.37854
-71.03777,42.37854
-71.03777,42.37854
-71.03777,42.37854
-71.07985,42.35192
-71.07985,42.35192
-71.07985,42.35192
-71.07985,42.35192
-71.07985,42.35192
-71.06577,42.35974
-71.06577,42.35974
-71.06577,42.35974
-71.06577,42.35974
-71.06577,42.35974
-71.03625,42.33076
-71.03625,42.33076
-71.03625,42.33076
-71.03625,42.33076
-71.03367,42.33724
-71.03367,42.33724
-71.03367,42.33724
-71.11585,42.32036
-71.04632,42.33746
-71.04632,42.33746
-71.04632,42.33746
-71.04632,42.33746
-71.07844,42.34443
-71.07844,42.34443
-71.07844,42.34443
-71.07844,42.34443
-71.038522,42.367214
-71.038522,42.367214
-71.066535,42.346473
-71.06492,42.3595
-71.04258,42.33653
-71.066535,42.346473
-71.066535,42.346473
-71.066535,42.346473
-71.06492,42.3595
-71.06492,42.3595
-71.06492,42.3595
-71.04258,42.33653
-71.04258,42.33653
-71.04258,42.33653
-71.05292,42.36515
-71.05292,42.36515
-71.05292,42.36515
-71.05292,42.36515
-71.08117,42.33981
-71.08117,42.33981
-71.08117,42.33981
-71.08117,42.33981
-71.08117,42.33981
-71.02875,42.37929
-71.017804,42.381871
-71.02875,42.37929
-71.02875,42.37929
-71.02875,42.37929
-71.017804,42.381871
-71.017804,42.381871
-71.03513,42.37953
-71.03513,42.37953
-71.07895,42.35293
-71.06251,42.35342
-71.06251,42.35342
-71.06251,42.35342
-71.06251,42.35342
-71.06251,42.35342
-71.06251,42.35342
-71.0414,42.33669
-71.0414,42.33669
-71.0414,42.33669
-71.0414,42.33669
-71.07532,42.35483
-71.07532,42.35483
-71.07532,42.35483
-71.07532,42.35483
-71.07532,42.35483
-71.08732,42.35129
-71.08732,42.35129
-71.08732,42.35129
-71.08732,42.35129
-71.04133,42.33444
-71.04133,42.33444
-71.04133,42.33444
-71.04133,42.33444
-71.04133,42.33444
-71.08022,42.33554
-71.08022,42.33554
-71.063875,42.360494
-71.063875,42.360494
-71.063875,42.360494
-71.063875,42.360494
-71.063875,42.360494
-71.06819,42.35754
-71.06819,42.35754
-71.06819,42.35754
-71.05605,42.36417
-71.05605,42.36417
-71.05605,42.36417
-71.01202,42.385801
-71.03141,42.37646
-71.03435,42.36535
-71.03141,42.37646
-71.03435,42.36535
-71.05547,42.36555
-71.05547,42.36555
-71.05547,42.36555
-71.03357,42.37493
-71.03357,42.37493
-71.03357,42.37493
-71.03357,42.37493
-71.06932,42.36043
-71.06932,42.36043
-71.06932,42.36043
-71.06932,42.36043
-71.07578,42.33667
-71.07578,42.33667
-71.07578,42.33667
-71.07578,42.33667
-71.03278,42.37934
-71.03278,42.37934
-71.03278,42.37934
-71.03278,42.37934
-71.03138,42.37649
-71.03138,42.37649
-71.03138,42.37649
-71.08114,42.35157
-71.08114,42.35157
-71.08114,42.35157
-71.08114,42.35157
-71.08114,42.35157
-71.08114,42.35157
-71.08114,42.35157
-71.04072,42.33206
-71.04231,42.33075
-71.04231,42.33075
-71.04231,42.33075
-71.04231,42.33075
-71.04231,42.33075
-71.04231,42.33075
-71.04231,42.33075
-71.03733,42.37134
-71.03733,42.37134
-71.03733,42.37134
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.09578,42.35024
-71.08432,42.35109
-71.08432,42.35109
-71.08432,42.35109
-71.08432,42.35109
-71.08491,42.35111
-71.08491,42.35111
-71.08491,42.35111
-71.08491,42.35111
-71.073706,42.342723
-71.073706,42.342723
-71.073706,42.342723
-71.073706,42.342723
-71.073706,42.342723
-71.08197,42.34376
-71.05596,42.33031
-71.08197,42.34376
-71.08197,42.34376
-71.08197,42.34376
-71.08197,42.34376
-71.05596,42.33031
-71.05596,42.33031
-71.05596,42.33031
-71.03392,42.37428
-71.03392,42.37428
-71.03392,42.37428
-71.03392,42.37428
-71.0681,42.3434
-71.0681,42.3434
-71.0681,42.3434
-71.0681,42.3434
-71.05217,42.36566
-71.05217,42.36566
-71.05217,42.36566
-71.05217,42.36566
-71.08069,42.34244
-71.0671,42.36093
-71.08069,42.34244
-71.08069,42.34244
-71.0671,42.36093
-71.0671,42.36093
-71.0671,42.36093
-71.045709,42.335344
-71.0972,42.34995
-71.0972,42.34995
-71.07562,42.33971
-71.03018,42.33807
-71.07562,42.33971
-71.07562,42.33971
-71.03018,42.33807
-71.03018,42.33807
-71.05041,42.33477
-71.05041,42.33477
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.06548,42.3592
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
-71.05235,42.36457
